data_extra;idacidente;longitude;latitude;log1;log2;predial1;tipo_acid;queda_arr;data;dia_sem;hora;feridos;feridos_gr;mortes;morte_post;fatais;auto;taxi;lotacao;onibus_urb;onibus_met;onibus_int;caminhao;moto;carroca;bicicleta;outro;noite_dia;regiao;cont_vit;ups;consorcio;ano;mes
01/08/2020;659004;-51.16603000000;-30.04388700000;;;0;ABALROAMENTO;0;29/10/2018;SEGUNDA-FEIRA;16:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;10
01/08/2020;659008;-51.17358400000;-30.02214700000;R ANITA GARIBALDI;;2271;QUEDA;0;27/10/2018;S├üBADO;21:00:00;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NOITE;LESTE;1;5;;2018;10
01/08/2020;659016;-51.17938600000;-30.03250800000;AV CARLOS GOMES;;1285;COLIS├âO;0;05/11/2018;SEGUNDA-FEIRA;17:55:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;LESTE;1;5;;2018;11
01/08/2020;659038;-51.24080100000;-30.08614700000;;;0;ABALROAMENTO;0;30/10/2018;TER├çA-FEIRA;10:40;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;SUL;0;1;;2018;10
01/08/2020;659044;-51.17896300000;-30.05857000000;;;6400;ABALROAMENTO;0;30/10/2018;TER├çA-FEIRA;11:20;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;LESTE;0;1;;2018;10
01/08/2020;659052;-51.18665900000;-30.03282200000;;;0;COLIS├âO;0;31/10/2018;QUARTA-FEIRA;07:50;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;10
01/08/2020;659056;-51.20397800000;-30.04309700000;;;0;ABALROAMENTO;0;31/10/2018;QUARTA-FEIRA;11:25;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;LESTE;0;1;;2018;10
01/08/2020;659060;-51.17683100000;-30.11483800000;;;136;COLIS├âO;0;31/10/2018;QUARTA-FEIRA;18:23;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;NOITE;SUL;0;1;;2018;10
01/08/2020;659074;-51.13203400000;-30.01073300000;AV BALTAZAR DE OLIVEIRA GARCIA;;1246;ABALROAMENTO;0;06/11/2018;TER├çA-FEIRA;07:30:00;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;DIA;NORTE;1;5;;2018;11
01/08/2020;659082;-51.18826200000;-30.06902300000;AV CEL APARICIO BORGES;;2118;ABALROAMENTO;0;06/11/2018;TER├çA-FEIRA;22:15:00;2;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;NOITE;SUL;1;5;;2018;11
01/08/2020;659086;-51.20118400000;-30.02952300000;;;0;COLIS├âO;0;01/11/2018;QUINTA-FEIRA;08:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;11
01/08/2020;659094;-51.22599100000;-30.03034600000;;;77;ABALROAMENTO;0;01/11/2018;QUINTA-FEIRA;08:00;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;11
01/08/2020;659104;-51.20163600000;-29.99948500000;;;389;COLIS├âO;0;03/11/2018;S├üBADO;07:57;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;11
01/08/2020;659140;-51.12678500000;-29.98100200000;;;0;CHOQUE;0;06/11/2018;TER├çA-FEIRA;09:40;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;DIA;NORTE;0;1;MOB (LOTE 1);2018;11
01/08/2020;659148;-51.12643400000;-30.03992000000;AV PROTASIO ALVES;;8565;ABALROAMENTO;0;07/11/2018;QUARTA-FEIRA;09:00:00;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;DIA;LESTE;1;5;;2018;11
01/08/2020;659152;-51.13695200000;-30.07398700000;AV BENTO GONCALVES;;8083;COLIS├âO;0;07/11/2018;QUARTA-FEIRA;21:30:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NOITE;LESTE;1;5;;2018;11
01/08/2020;659156;-51.21985500000;-30.04316600000;;;0;ABALROAMENTO;0;06/11/2018;TER├çA-FEIRA;15:15;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;11
01/08/2020;659160;-51.20017800000;-30.01407600000;;;0;ABALROAMENTO;0;07/11/2018;QUARTA-FEIRA;10:25;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;11
01/08/2020;659162;-51.20067600000;-30.00532400000;;;0;ABALROAMENTO;0;07/11/2018;QUARTA-FEIRA;13:46;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;11
01/08/2020;659170;-51.10920900000;-29.98661000000;R JOSE FERREIRA JARDIM;;113;ABALROAMENTO;0;08/11/2018;QUINTA-FEIRA;09:40:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;NORTE;1;5;;2018;11
01/08/2020;659174;-51.20325800000;-30.15346200000;R RODRIGO PAVAN;;325;ATROPELAMENTO;0;08/11/2018;QUINTA-FEIRA;17:45:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;DIA;SUL;1;5;;2018;11
01/08/2020;659159;-51.23275900000;-30.03734400000;;;0;ABALROAMENTO;0;06/11/2018;TER├çA-FEIRA;11:10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;11
01/08/2020;659161;-51.17821000000;-30.01854600000;;;0;COLIS├âO;0;07/11/2018;QUARTA-FEIRA;10:15;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;DIA;NORTE;0;1;CARRIS;2018;11
01/08/2020;659169;-51.18456500000;-30.02194800000;AV PLINIO BRASIL MILANO;AV CARLOS GOMES;0;ABALROAMENTO;0;08/11/2018;QUINTA-FEIRA;09:20:00;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;DIA;LESTE;1;5;;2018;11
01/08/2020;659173;-51.16032600000;-29.99910400000;AV SERTORIO;;4450;ABALROAMENTO;0;08/11/2018;QUINTA-FEIRA;17:30:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;NORTE;1;5;;2018;11
01/08/2020;659199;-51.20687000000;-30.04426300000;AV IPIRANGA;R SAO LUIZ;0;ABALROAMENTO;0;10/11/2018;S├üBADO;13:20:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;1;5;;2018;11
01/08/2020;659203;-51.20205400000;-30.12664200000;AV ROMEU SAMARANI FERREIRA;ESTR CRISTIANO KRAEMER;0;ABALROAMENTO;0;10/11/2018;S├üBADO;23:00:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NOITE;SUL;1;5;;2018;11
01/08/2020;659207;-51.22335100000;-30.02437600000;AV MAUA;;1825;ABALROAMENTO;0;11/11/2018;DOMINGO;09:40:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;CENTRO;1;5;;2018;11
01/08/2020;659211;-51.25388300000;-30.10734800000;AV WENCESLAU ESCOBAR;;2150;ABALROAMENTO;0;11/11/2018;DOMINGO;22:20:00;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NOITE;SUL;1;5;;2018;11
01/08/2020;659219;-51.13142600000;-30.07624700000;AV BENTO GONCALVES;;8700;COLIS├âO;0;12/11/2018;SEGUNDA-FEIRA;07:45:00;1;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;DIA;LESTE;1;5;;2018;11
01/08/2020;659233;-51.23916700000;-30.10432400000;R CAMAQUA;;535;ABALROAMENTO;0;13/11/2018;TER├çA-FEIRA;11:00:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;SUL;1;5;;2018;11
01/08/2020;659241;-51.21278800000;-30.06748100000;;;1334;ABALROAMENTO;0;26/10/2018;SEXTA-FEIRA;20:19;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;SUL;0;1;;2018;10
01/08/2020;659255;-51.17063300000;-30.02809300000;;;2122;EVENTUAL;0;02/11/2018;SEXTA-FEIRA;22:50;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NOITE;NORTE;0;1;;2018;11
01/08/2020;659277;-51.24903200000;-30.12303400000;;;725;ABALROAMENTO;0;06/11/2018;TER├çA-FEIRA;15:46;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;11
01/08/2020;659291;-51.15422200000;-30.06530600000;AV BENTO GONCALVES;;6147;COLIS├âO;0;14/11/2018;QUARTA-FEIRA;12:30:00;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;DIA;LESTE;1;5;;2018;11
01/08/2020;659299;-51.11781700000;-30.00850200000;AV DANTE ANGELO PILLA;;700;ABALROAMENTO;0;14/11/2018;QUARTA-FEIRA;17:40:00;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;NORTE;1;5;;2018;11
01/08/2020;659303;-51.21595000000;-30.04431700000;R GEN LIMA E SILVA;;1432;ATROPELAMENTO;0;13/11/2018;TER├çA-FEIRA;00:30:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NOITE;CENTRO;1;5;;2018;11
01/08/2020;659307;-51.17659000000;-30.15524100000;AV EDGAR PIRES DE CASTRO;;1560;COLIS├âO;0;15/11/2018;QUINTA-FEIRA;05:40:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;SUL;1;5;;2018;11
01/08/2020;659315;-51.24112900000;-30.08746600000;;;0;ABALROAMENTO;0;08/11/2018;QUINTA-FEIRA;07:40;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;SUL;0;1;;2018;11
01/08/2020;659337;-51.20927200000;-30.07940100000;;;2941;COLIS├âO;0;08/11/2018;QUINTA-FEIRA;12:15;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;11
01/08/2020;659343;-51.18650000000;-30.01779600000;;;1231;COLIS├âO;0;09/11/2018;SEXTA-FEIRA;13:50;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;11
01/08/2020;659351;-51.23780700000;-30.03628200000;;;258;COLIS├âO;0;09/11/2018;SEXTA-FEIRA;16:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;11
01/08/2020;659373;-51.22755400000;-30.10748000000;AV DA CAVALHADA;;3620;ATROPELAMENTO;0;16/11/2018;SEXTA-FEIRA;11:00:00;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;DIA;SUL;1;5;;2018;11
01/08/2020;659377;-51.17630400000;-30.03939900000;;;3411;COLIS├âO;0;16/08/2018;QUINTA-FEIRA;17:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;8
01/08/2020;659385;-51.25121400000;-30.12285100000;AV CEL MARCOS;;500;ABALROAMENTO;0;17/11/2018;S├üBADO;16:45:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;DIA;SUL;1;5;;2018;11
01/08/2020;659387;-51.20057300000;-30.00188200000;AV PRESIDENTE FRANKLIN ROOSEVELT;;224;ABALROAMENTO;0;24/10/2018;QUARTA-FEIRA;18:22:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NOITE;NORTE;1;5;;2018;10
01/08/2020;659395;-51.18231500000;-30.02644900000;;;519;CHOQUE;0;05/11/2018;SEGUNDA-FEIRA;18:03;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;0;1;;2018;11
01/08/2020;659403;-51.19604200000;-30.02789500000;;;1130;ABALROAMENTO;0;05/11/2018;SEGUNDA-FEIRA;08:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;11
01/08/2020;659423;-51.18292300000;-30.02937300000;;;0;ABALROAMENTO;0;09/11/2018;SEXTA-FEIRA;16:20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;11
01/08/2020;659439;-51.19932000000;-30.00192800000;;;3583;COLIS├âO;0;12/11/2018;SEGUNDA-FEIRA;16:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;11
01/08/2020;659447;-51.19491300000;-30.05030900000;;;0;COLIS├âO;0;12/11/2018;SEGUNDA-FEIRA;14:38;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;11
01/08/2020;659482;-51.20588900000;-29.99812000000;;;4201;COLIS├âO;0;09/11/2018;SEXTA-FEIRA;08:55;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;NORTE;0;1;;2018;11
01/08/2020;658972;-51.17362600000;-30.12596500000;ESTR COSTA GAMA;;1524;ABALROAMENTO;0;01/11/2018;QUINTA-FEIRA;18:43:00;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;NOITE;SUL;1;5;;2018;11
01/08/2020;658976;-51.21978100000;-30.13699200000;AV EDUARDO PRADO;;2083;CHOQUE;0;02/11/2018;SEXTA-FEIRA;18:15:00;7;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NOITE;SUL;1;5;;2018;11
01/08/2020;659000;-51.16391500000;-30.02059100000;;;0;ABALROAMENTO;0;02/11/2018;SEXTA-FEIRA;16:30;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;DIA;NORTE;0;1;CARRIS;2018;11
01/08/2020;659006;-51.18668700000;-30.05689300000;AV IPIRANGA;;5229;QUEDA;0;20/10/2018;S├üBADO;14:00:00;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;DIA;LESTE;1;13;;2018;10
01/08/2020;659014;-51.16086600000;-30.06223300000;R NELSON ZANG;;80;ABALROAMENTO;0;05/11/2018;SEGUNDA-FEIRA;12:30:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;1;5;;2018;11
01/08/2020;659028;-51.13015000000;-30.09296200000;;;0;CHOQUE;0;28/10/2018;DOMINGO;09:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;10
01/08/2020;659050;-51.16791400000;-30.02817300000;;;2426;ABALROAMENTO;0;31/10/2018;QUARTA-FEIRA;15:20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;10
01/08/2020;659054;-51.09853100000;-30.04633100000;;;0;ABALROAMENTO;0;31/10/2018;QUARTA-FEIRA;14:15;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;LESTE;0;1;;2018;10
01/08/2020;659058;-51.19583100000;-30.03759000000;;;0;ABALROAMENTO;0;31/10/2018;QUARTA-FEIRA;14:45;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;LESTE;0;1;;2018;10
01/08/2020;659062;-51.22844900000;-30.05254100000;;;1590;ABALROAMENTO;0;31/10/2018;QUARTA-FEIRA;15:42;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;10
01/08/2020;659072;-51.17894600000;-30.04202400000;AV PROTASIO ALVES;;3032;ABALROAMENTO;0;06/11/2018;TER├çA-FEIRA;01:30:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;1;5;;2018;11
01/08/2020;659080;-51.13274500000;-30.02939500000;R TEN ARY TARRAGO;;1506;ABALROAMENTO;0;06/11/2018;TER├çA-FEIRA;19:00:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NOITE;NORTE;1;5;;2018;11
01/08/2020;659102;-51.14644500000;-30.06819100000;;;6963;CHOQUE;0;02/11/2018;SEXTA-FEIRA;09:15;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;LESTE;0;1;;2018;11
01/08/2020;659116;-51.19174400000;-30.00368500000;;;402;ABALROAMENTO;0;05/11/2018;SEGUNDA-FEIRA;15:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;11
01/08/2020;659124;-51.18650900000;-30.01737400000;;;0;COLIS├âO;0;05/11/2018;SEGUNDA-FEIRA;09:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;11
01/08/2020;659150;-51.21401400000;-30.05347400000;AV DA AZENHA;;1091;QUEDA;0;07/11/2018;QUARTA-FEIRA;10:30:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;SUL;1;5;;2018;11
01/08/2020;659158;-51.23150500000;-30.03337500000;;;1005;COLIS├âO;0;06/11/2018;TER├çA-FEIRA;09:50;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;11
01/08/2020;659168;-51.15960800000;-29.99873500000;AV SERTORIO;;4500;ABALROAMENTO;0;08/11/2018;QUINTA-FEIRA;08:50:00;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;NORTE;1;5;;2018;11
01/08/2020;659202;-51.14333200000;-30.03005600000;AV ALBERTO PASQUALINI;;411;ABALROAMENTO;0;10/11/2018;S├üBADO;20:30:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NOITE;NORTE;1;5;;2018;11
01/08/2020;659206;-51.17851200000;-30.04765600000;R DR SALVADOR FRANCA;R ENG ANTONIO CARLOS TIBIRICA;0;ABALROAMENTO;0;11/11/2018;DOMINGO;04:48:00;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;1;5;;2018;11
01/08/2020;659214;-51.11331700000;-30.10771200000;ESTR JOAO DE OLIVEIRA REMIAO;;4502;QUEDA;0;08/11/2018;QUINTA-FEIRA;15:15:00;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;DIA;LESTE;1;5;;2018;11
01/08/2020;659228;-51.17994700000;-30.07010800000;R DR MANOEL JOSE LOPES FERNANDES;;11;ABALROAMENTO;0;04/10/2018;QUINTA-FEIRA;21:30:00;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;NOITE;SUL;1;5;;2018;10
01/08/2020;659242;-51.15125800000;-30.03401300000;;;0;ABALROAMENTO;0;12/10/2018;SEXTA-FEIRA;18:40;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;NOITE;LESTE;0;1;;2018;10
01/08/2020;659250;-51.22749500000;-30.10760400000;;;0;COLIS├âO;0;01/11/2018;QUINTA-FEIRA;21:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;SUL;0;1;;2018;11
01/08/2020;659254;-51.14816300000;-30.02918400000;;;0;ABALROAMENTO;0;01/11/2018;QUINTA-FEIRA;22:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;NORTE;0;1;;2018;11
01/08/2020;659272;-51.20398300000;-30.04352900000;;;0;ABALROAMENTO;0;06/11/2018;TER├çA-FEIRA;23:20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;0;1;;2018;11
01/08/2020;659280;-51.21725000000;-30.02980800000;;;500;ABALROAMENTO;0;07/11/2018;QUARTA-FEIRA;09:45;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;11
01/08/2020;659294;-51.20519400000;-30.04665200000;;;0;ABALROAMENTO;0;14/11/2018;QUARTA-FEIRA;14:15;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;11
01/08/2020;659197;-51.15310200000;-30.01165700000;AV DO FORTE;;136;ABALROAMENTO;0;10/11/2018;S├üBADO;12:00:00;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;NORTE;1;5;;2018;11
01/08/2020;659201;-51.15556900000;-30.01594600000;R MARCO POLO;R ADAO BAINO;0;ABALROAMENTO;0;10/11/2018;S├üBADO;18:00:00;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;NORTE;1;5;;2018;11
01/08/2020;659205;-51.18328100000;-30.16218000000;AV JUCA BATISTA;R DO SCHNEIDER;0;ABALROAMENTO;0;11/11/2018;DOMINGO;00:05:00;2;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NOITE;SUL;1;5;;2018;11
01/08/2020;659209;-51.19455000000;-29.99961200000;R DONA MARGARIDA;;815;ABALROAMENTO;0;11/11/2018;DOMINGO;16:30:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;NORTE;1;5;;2018;11
01/08/2020;659217;-51.15796100000;-30.04554600000;R PANAMA;;318;ATROPELAMENTO;0;11/11/2018;DOMINGO;05:00:00;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NOITE;NORTE;1;5;;2018;11
01/08/2020;659253;-51.15148200000;-30.03571700000;;;699;CHOQUE;0;01/11/2018;QUINTA-FEIRA;23:30;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NOITE;NORTE;0;1;;2018;11
01/08/2020;659263;-51.22034500000;-30.11309100000;;;642;COLIS├âO;0;03/11/2018;S├üBADO;22:33;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;SUL;0;1;;2018;11
01/08/2020;659271;-51.20419000000;-30.03490500000;;;785;COLIS├âO;0;06/11/2018;TER├çA-FEIRA;20:15;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;0;1;;2018;11
01/08/2020;659275;-51.24242100000;-30.07544000000;;;148;ABALROAMENTO;0;06/11/2018;TER├çA-FEIRA;18:02;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;SUL;0;1;;2018;11
01/08/2020;659297;-51.17524600000;-30.00323400000;AV SERTORIO;;3033;ABALROAMENTO;0;14/11/2018;QUARTA-FEIRA;15:50:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;NORTE;1;5;;2018;11
01/08/2020;659305;-51.19675600000;-30.05026100000;;;1078;CHOQUE;0;14/11/2018;QUARTA-FEIRA;22:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;0;1;;2018;11
01/08/2020;659349;-51.22923900000;-30.02889000000;;;1123;ABALROAMENTO;0;09/11/2018;SEXTA-FEIRA;10:52;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;DIA;CENTRO;0;1;;2018;11
01/08/2020;659355;-51.20587100000;-30.06645800000;;;1791;COLIS├âO;0;09/11/2018;SEXTA-FEIRA;16:45;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;11
01/08/2020;659363;-51.23269600000;-30.03669000000;;;0;COLIS├âO;0;10/11/2018;S├üBADO;13:30;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;DIA;SUL;0;1;MAIS (LOTE 6);2018;11
01/08/2020;659367;-51.17674800000;-30.11315900000;AV PROF OSCAR PEREIRA;ESTR COSTA GAMA;0;ABALROAMENTO;0;12/11/2018;SEGUNDA-FEIRA;17:00:00;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;DIA;SUL;1;5;;2018;11
01/08/2020;659371;-51.18488400000;-30.02191900000;AV PLINIO BRASIL MILANO;;616;ABALROAMENTO;0;16/11/2018;SEXTA-FEIRA;08:00:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;1;5;;2018;11
01/08/2020;659401;-51.20764800000;-30.04797800000;;;600;CHOQUE;0;05/11/2018;SEGUNDA-FEIRA;10:10;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;LESTE;0;1;;2018;11
01/08/2020;659407;-51.14356100000;-30.04255500000;;;0;ABALROAMENTO;0;06/11/2018;TER├çA-FEIRA;08:10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;11
01/08/2020;659415;-51.16933300000;-30.05740200000;;;2062;COLIS├âO;0;07/11/2018;QUARTA-FEIRA;15:35;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;11
01/08/2020;659429;-51.14486400000;-30.06869400000;;;7123;CHOQUE;0;11/11/2018;DOMINGO;00:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;0;1;;2018;11
01/08/2020;659437;-51.22129700000;-30.02336600000;;;2049;ABALROAMENTO;0;12/11/2018;SEGUNDA-FEIRA;10:20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;CENTRO;0;1;;2018;11
01/08/2020;659441;-51.19467700000;-29.98853900000;;;1036;COLIS├âO;0;12/11/2018;SEGUNDA-FEIRA;07:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;11
01/08/2020;659449;-51.20191100000;-30.05131200000;;;0;ABALROAMENTO;0;12/11/2018;SEGUNDA-FEIRA;13:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;11
01/08/2020;659466;-51.17541100000;-30.06218600000;AV BENTO GONCALVES;;4085;ABALROAMENTO;0;19/11/2018;SEGUNDA-FEIRA;18:30:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;NOITE;LESTE;1;5;;2018;11
01/08/2020;659474;-51.15028100000;-30.01596200000;;;563;ABALROAMENTO;0;16/10/2018;TER├çA-FEIRA;12:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;10
01/08/2020;659478;-51.14078100000;-30.07110300000;;;7555;ABALROAMENTO;0;08/11/2018;QUINTA-FEIRA;07:55;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;11
01/08/2020;659484;-51.17569400000;-30.02502800000;;;0;ABALROAMENTO;0;10/11/2018;S├üBADO;18:20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NOITE;NORTE;0;1;;2018;11
01/08/2020;659492;-51.20328300000;-30.14848200000;;;2590;ABALROAMENTO;0;12/11/2018;SEGUNDA-FEIRA;16:20;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;11
01/08/2020;659496;-51.17919100000;-30.11413700000;;;313;COLIS├âO;0;13/11/2018;TER├çA-FEIRA;15:15;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;SUL;0;1;;2018;11
01/08/2020;659504;-51.19069100000;-30.00699700000;;;513;ABALROAMENTO;0;13/11/2018;TER├çA-FEIRA;12:50;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;NORTE;0;1;;2018;11
01/08/2020;659512;-51.18328300000;-30.03077300000;;;0;COLIS├âO;0;13/11/2018;TER├çA-FEIRA;07:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;DIA;LESTE;0;1;;2018;11
01/08/2020;659546;-51.22861000000;-30.02714100000;;;0;ABALROAMENTO;0;14/11/2018;QUARTA-FEIRA;07:18;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;DIA;CENTRO;0;1;;2018;11
01/08/2020;659562;-51.18050400000;-30.02472200000;;;0;CHOQUE;0;15/11/2018;QUINTA-FEIRA;05:10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;NOITE;LESTE;0;1;;2018;11
